Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
180,59140.0,21.951,22.866,1009.97375,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9220.0,0.0
181,59191.0,21.951,22.858,1009.97375,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9271.0,0.0
182,59242.0,21.962,22.866,1009.96454,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9322.0,0.0
183,59292.0,21.973,22.858,1009.9916,1.1899,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9372.0,0.0
184,59343.0,21.962,22.866,1009.9602,1.1899,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9423.0,0.0
185,59395.0,21.973,22.858,1009.9602,1.1899,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9475.0,0.0
186,59446.0,21.951,22.858,1010.0098,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9526.0,0.0
187,59496.0,21.962,22.866,1009.97296,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9576.0,0.0
188,59547.0,21.941,22.851,1009.99097,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9627.0,0.0
189,59598.0,21.962,22.866,1009.99097,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9678.0,0.0
190,59650.0,21.962,22.858,1010.0051,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9730.0,0.0
191,59700.0,21.951,22.866,1010.00916,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9780.0,0.0
192,59751.0,21.962,22.866,1009.96454,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9831.0,0.0
193,59802.0,21.962,22.858,1009.96454,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9882.0,0.0
194,59853.0,21.984,22.866,1009.9687,1.1899,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9933.0,0.0
195,59904.0,21.973,22.858,1010.0051,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,9984.0,0.0
196,59955.0,21.973,22.866,1010.0051,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,10035.0,0.0
197,60006.0,21.962,22.866,1010.02704,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,10086.0,0.0
198,60057.0,21.962,22.851,1010.0135,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,10137.0,0.0
199,60107.0,21.951,22.866,1010.04047,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,10187.0,0.0
200,60158.0,21.962,22.866,1010.04047,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,10238.0,0.0
